File_Record_0052.rec ( 4370 Samples/channels ) Sample Rate :1s
Date :5/20/2026 10:16:45 AM
Time;Voie A1[°C];Voie A2[°C];Voie A3[°C];
615000.000000;36.60583;52.59705;51.13220;
616000.000000;36.68213;52.41394;51.16272;
617000.000000;36.62109;52.55127;51.25427;
618000.000000;36.91101;52.56653;51.20850;
619000.000000;36.86523;52.67334;51.49841;
620000.000000;36.72791;52.56653;51.72729;
621000.000000;36.78894;52.49023;52.03247;
622000.000000;36.71265;52.94800;51.87988;
623000.000000;36.72791;52.81067;52.30713;
624000.000000;36.92627;52.58179;52.33765;
625000.000000;37.24670;52.68860;52.49023;
626000.000000;37.26196;53.23792;52.88696;
627000.000000;37.27722;53.02429;52.94800;
628000.000000;37.59766;53.26843;52.82593;
629000.000000;37.67395;53.52783;52.90222;
630000.000000;37.76550;53.49731;52.68860;
631000.000000;38.00964;53.26843;52.74963;
632000.000000;37.87231;53.58887;52.78015;
633000.000000;37.88757;53.16162;52.71912;
634000.000000;37.99438;53.03955;52.70386;
635000.000000;37.68921;53.40576;52.84119;
636000.000000;37.73499;53.10059;52.88696;
637000.000000;37.90283;53.49731;52.76489;
638000.000000;37.55188;52.93274;52.62756;
639000.000000;37.55188;53.20740;52.20032;
640000.000000;37.42981;52.93274;52.06299;
641000.000000;37.00256;52.74963;52.07825;
642000.000000;37.06360;52.76489;51.72729;
643000.000000;36.94153;52.88696;51.94092;
644000.000000;37.20093;52.71912;51.72729;
645000.000000;36.84998;52.84119;51.81885;
646000.000000;36.94153;52.56653;51.46790;
647000.000000;36.88049;52.30713;51.33057;
648000.000000;36.83472;52.42920;51.16272;
649000.000000;36.68213;52.33765;51.04065;
650000.000000;36.56006;52.24609;51.07117;
651000.000000;36.59058;52.24609;50.59814;
652000.000000;36.77368;52.44446;50.81177;
653000.000000;37.03308;52.44446;50.76599;
654000.000000;36.80420;52.47498;50.68970;
655000.000000;37.23145;52.45972;50.87280;
656000.000000;37.17041;52.58179;51.07117;
657000.000000;37.15515;52.12402;50.87280;
658000.000000;37.55188;51.80359;51.23901;
659000.000000;37.84180;51.65100;50.81177;
660000.000000;37.71973;51.78833;50.76599;
661000.000000;38.05542;51.83411;50.87280;
662000.000000;38.00964;51.98669;51.05591;
663000.000000;37.85706;51.51367;51.20850;
664000.000000;37.90283;51.55945;51.23901;
665000.000000;37.90283;51.22375;51.51367;
666000.000000;37.73499;50.99487;51.62048;
667000.000000;37.58240;50.76599;51.30005;
668000.000000;37.50610;50.62866;51.23901;
669000.000000;37.56714;50.43030;51.13220;
670000.000000;37.75024;50.79651;51.23901;
671000.000000;37.61292;50.75073;51.42212;
672000.000000;37.64343;50.49133;51.31531;
673000.000000;37.78076;50.67444;51.57471;
674000.000000;37.52136;50.85754;51.34583;
675000.000000;37.56714;50.68970;51.57471;
676000.000000;37.67395;50.41504;51.58997;
677000.000000;37.79602;50.78125;51.72729;
678000.000000;37.78076;50.50659;51.77307;
679000.000000;37.76550;50.67444;51.63574;
680000.000000;38.07068;50.82703;51.84937;
681000.000000;37.87231;50.88806;51.94092;
682000.000000;38.02490;51.10168;51.97144;
683000.000000;37.97913;50.94910;51.80359;
684000.000000;38.43689;51.34583;52.12402;
685000.000000;38.26904;51.39160;52.44446;
686000.000000;38.31482;51.48315;52.18506;
687000.000000;38.28430;51.72729;52.42920;
688000.000000;38.40637;51.83411;52.29187;
689000.000000;38.48267;52.16980;52.29187;
690000.000000;38.69629;52.00195;52.20032;
691000.000000;38.63525;51.77307;52.12402;
692000.000000;38.55896;52.03247;52.30713;
693000.000000;38.54370;52.04773;52.26135;
694000.000000;38.77258;51.80359;52.30713;
695000.000000;38.52844;51.71204;52.21558;
696000.000000;38.62000;51.28479;52.27661;
697000.000000;38.95569;51.45264;52.23083;
698000.000000;38.80310;50.97961;52.01721;
699000.000000;38.71155;51.20850;51.54419;
700000.000000;39.13879;51.31531;51.75781;
701000.000000;38.49792;50.90332;51.87988;
702000.000000;38.36060;50.90332;51.89514;
703000.000000;38.51318;51.07117;51.60522;
704000.000000;38.34534;51.25427;51.97144;
705000.000000;38.23853;51.16272;51.71204;
706000.000000;38.05542;50.99487;52.15454;
707000.000000;38.20801;51.37634;52.12402;
708000.000000;38.52844;51.17798;52.44446;
709000.000000;38.23853;51.13220;52.29187;
710000.000000;38.40637;51.58997;52.32239;
711000.000000;38.37585;51.71204;52.38342;
712000.000000;37.82654;51.80359;52.21558;
713000.000000;37.61292;51.80359;52.42920;
714000.000000;37.46033;51.63574;52.23083;
715000.000000;37.35352;51.66626;52.20032;
716000.000000;37.29248;51.74255;52.23083;
717000.000000;37.26196;51.75781;52.01721;
718000.000000;37.33826;51.80359;51.74255;
719000.000000;37.53662;51.81885;51.94092;
720000.000000;37.75024;51.49841;52.07825;
721000.000000;37.53662;51.45264;52.12402;
722000.000000;37.81128;51.43738;52.21558;
723000.000000;37.59766;51.74255;52.38342;
724000.000000;37.75024;51.86462;52.49023;
725000.000000;37.88757;51.51367;52.47498;
726000.000000;38.19275;51.46790;52.35291;
727000.000000;37.84180;51.65100;52.70386;
728000.000000;37.96387;51.68152;52.68860;
729000.000000;37.91809;51.69678;52.62756;
730000.000000;37.64343;51.86462;52.68860;
731000.000000;37.76550;51.72729;52.33765;
732000.000000;37.75024;52.15454;51.81885;
733000.000000;37.94861;51.98669;51.63574;
734000.000000;37.82654;52.16980;51.25427;
735000.000000;37.87231;51.87988;51.19324;
736000.000000;37.97913;52.01721;51.77307;
737000.000000;38.23853;51.84937;51.62048;
738000.000000;38.40637;51.62048;51.69678;
739000.000000;38.58948;51.48315;51.33057;
740000.000000;38.14697;51.16272;51.62048;
741000.000000;38.36060;50.99487;51.83411;
742000.000000;38.74207;50.90332;51.87988;
743000.000000;38.20801;50.91858;51.72729;
744000.000000;38.57422;50.35400;51.75781;
745000.000000;38.62000;50.59814;51.84937;
746000.000000;38.58948;50.15564;52.16980;
747000.000000;38.77258;50.32349;51.95618;
748000.000000;38.43689;50.84229;52.20032;
749000.000000;38.77258;51.26953;52.10876;
750000.000000;38.54370;51.19324;52.49023;
751000.000000;38.83362;51.25427;52.44446;
752000.000000;38.87939;51.39160;52.73438;
753000.000000;38.94043;51.55945;52.71912;
754000.000000;38.81836;51.60522;52.90222;
755000.000000;38.86414;51.92566;52.64282;
756000.000000;38.92517;51.68152;52.96326;
757000.000000;38.95569;51.48315;53.03955;
758000.000000;38.86414;51.66626;53.10059;
759000.000000;38.90991;51.52893;53.11584;
760000.000000;38.80310;51.74255;52.93274;
761000.000000;38.72681;51.91040;52.81067;
762000.000000;38.72681;51.60522;53.45154;
763000.000000;38.42163;51.72729;53.32947;
764000.000000;38.63525;51.80359;53.22266;
765000.000000;38.51318;51.69678;53.34473;
766000.000000;38.58948;51.68152;53.11584;
767000.000000;38.36060;51.52893;52.81067;
768000.000000;38.16223;51.31531;52.36816;
769000.000000;37.87231;51.22375;52.74963;
770000.000000;38.11646;51.33057;52.68860;
771000.000000;38.22327;51.14746;52.55127;
772000.000000;38.02490;50.75073;52.18506;
773000.000000;37.64343;50.07935;52.00195;
774000.000000;37.36877;50.01831;51.42212;
775000.000000;36.83472;49.83521;51.46790;
776000.000000;37.04834;49.80469;51.37634;
777000.000000;37.01782;49.97253;51.39160;
778000.000000;37.52136;50.30823;51.14746;
779000.000000;37.58240;50.67444;51.20850;
780000.000000;37.41455;50.91858;51.57471;
781000.000000;37.78076;50.99487;51.58997;
782000.000000;38.11646;51.13220;51.63574;
783000.000000;38.14697;50.99487;51.65100;
784000.000000;38.48267;51.17798;51.57471;
785000.000000;38.37585;51.69678;51.86462;
786000.000000;38.49792;51.46790;51.94092;
787000.000000;38.55896;51.37634;52.35291;
788000.000000;38.46741;51.57471;52.45972;
789000.000000;38.77258;51.30005;52.53601;
790000.000000;39.09302;51.46790;52.64282;
791000.000000;38.94043;51.62048;53.07007;
792000.000000;38.78784;51.48315;52.88696;
793000.000000;39.03198;51.48315;52.99377;
794000.000000;38.90991;51.71204;53.00903;
795000.000000;38.68103;51.33057;52.97852;
796000.000000;38.68103;51.14746;53.17688;
797000.000000;38.34534;51.19324;52.81067;
798000.000000;38.29956;51.26953;52.47498;
799000.000000;38.08594;51.30005;52.62756;
800000.000000;38.10120;51.26953;52.61230;
801000.000000;38.23853;50.96436;52.91748;
802000.000000;37.99438;51.17798;52.64282;
803000.000000;38.16223;51.34583;52.58179;
804000.000000;38.19275;51.10168;52.81067;
805000.000000;38.39111;51.02539;52.39868;
806000.000000;38.26904;51.19324;52.45972;
807000.000000;38.29956;50.91858;52.55127;
808000.000000;38.40637;51.28479;52.67334;
809000.000000;38.45215;51.36108;52.41394;
810000.000000;38.68103;51.20850;52.61230;
811000.000000;38.52844;50.84229;52.71912;
812000.000000;38.43689;51.22375;52.45972;
813000.000000;38.37585;50.88806;52.42920;
814000.000000;38.63525;50.76599;52.38342;
815000.000000;38.65051;51.02539;52.38342;
816000.000000;38.36060;50.96436;52.79541;
817000.000000;38.57422;50.72021;52.64282;
818000.000000;38.16223;51.13220;52.76489;
819000.000000;38.75732;51.31531;52.74963;
820000.000000;38.36060;51.19324;52.97852;
821000.000000;38.65051;51.19324;52.78015;
822000.000000;38.48267;51.17798;53.10059;
823000.000000;38.46741;51.31531;53.35999;
824000.000000;38.43689;51.42212;53.31421;
825000.000000;38.77258;51.46790;53.03955;
826000.000000;38.83362;51.78833;53.39050;
827000.000000;38.78784;51.71204;53.49731;
828000.000000;38.97095;51.63574;53.84827;
829000.000000;38.86414;51.52893;53.68042;
830000.000000;39.04724;51.62048;53.32947;
831000.000000;39.18457;52.10876;53.45154;
832000.000000;39.10828;52.18506;53.28369;
833000.000000;38.86414;52.32239;53.16162;
834000.000000;38.98621;52.64282;52.81067;
835000.000000;38.77258;52.53601;52.73438;
836000.000000;38.83362;52.52075;52.84119;
837000.000000;38.66577;52.50549;53.08533;
838000.000000;38.54370;52.68860;52.53601;
839000.000000;38.34534;52.78015;52.91748;
840000.000000;38.04016;52.67334;52.87170;
841000.000000;37.99438;52.90222;52.64282;
842000.000000;38.42163;52.70386;52.20032;
843000.000000;38.08594;52.84119;52.35291;
844000.000000;38.33008;52.90222;52.41394;
845000.000000;38.20801;52.71912;52.29187;
846000.000000;38.25378;52.81067;52.42920;
847000.000000;38.51318;52.58179;52.45972;
848000.000000;38.40637;53.03955;52.79541;
849000.000000;38.20801;52.91748;52.93274;
850000.000000;38.20801;52.90222;53.39050;
851000.000000;38.14697;53.23792;53.20740;
852000.000000;38.04016;53.11584;53.11584;
853000.000000;38.28430;53.10059;52.85645;
854000.000000;38.25378;52.99377;52.45972;
855000.000000;38.23853;53.08533;52.65808;
856000.000000;38.34534;52.99377;52.39868;
857000.000000;38.55896;53.22266;52.38342;
858000.000000;38.43689;53.22266;52.59705;
859000.000000;38.51318;53.29895;52.50549;
860000.000000;38.86414;53.35999;52.23083;
861000.000000;38.66577;53.26843;52.21558;
862000.000000;38.60474;53.22266;52.59705;
863000.000000;38.69629;53.58887;52.62756;
864000.000000;38.77258;53.42102;52.94800;
865000.000000;38.36060;53.48206;52.87170;
866000.000000;38.39111;53.43628;53.22266;
867000.000000;38.39111;53.26843;52.91748;
868000.000000;38.52844;53.07007;53.14636;
869000.000000;38.54370;52.94800;53.19214;
870000.000000;38.63525;52.85645;53.25317;
871000.000000;38.80310;52.74963;53.58887;
872000.000000;38.65051;52.88696;53.66516;
873000.000000;39.01672;52.78015;53.72620;
874000.000000;39.38293;52.91748;53.60413;
875000.000000;39.24561;53.25317;53.78723;
876000.000000;39.68811;53.48206;53.89404;
877000.000000;39.73389;53.39050;53.93982;
878000.000000;39.65759;53.23792;54.09241;
879000.000000;39.62708;53.11584;54.18396;
880000.000000;39.73389;53.48206;54.26025;
881000.000000;39.93225;53.23792;53.84827;
882000.000000;39.87122;53.40576;53.97034;
883000.000000;39.91699;53.66516;53.97034;
884000.000000;40.16113;53.46680;54.33655;
885000.000000;40.08484;53.32947;54.06189;
886000.000000;40.23743;53.40576;53.77197;
887000.000000;40.20691;53.69568;53.72620;
888000.000000;40.35950;53.89404;53.77197;
889000.000000;40.16113;53.95508;53.43628;
890000.000000;39.87122;54.00085;53.40576;
891000.000000;39.61182;53.74146;53.07007;
892000.000000;39.50500;53.64990;52.82593;
893000.000000;39.18457;53.89404;52.47498;
894000.000000;39.03198;53.74146;52.45972;
895000.000000;38.80310;53.55835;52.29187;
896000.000000;38.84888;53.58887;52.04773;
897000.000000;38.98621;53.20740;52.16980;
898000.000000;39.18457;53.45154;52.32239;
899000.000000;38.98621;53.29895;52.53601;
900000.000000;39.15405;53.32947;53.03955;
901000.000000;39.12354;53.00903;53.19214;
902000.000000;38.89465;52.59705;53.19214;
903000.000000;39.18457;52.42920;53.46680;
904000.000000;38.81836;52.16980;53.45154;
905000.000000;38.75732;52.35291;53.26843;
906000.000000;38.95569;52.68860;53.68042;
907000.000000;38.80310;53.13110;53.05481;
908000.000000;38.20801;52.76489;52.38342;
909000.000000;38.25378;53.11584;52.30713;
910000.000000;38.10120;53.02429;52.33765;
911000.000000;38.20801;53.49731;52.55127;
912000.000000;38.48267;53.29895;53.03955;
913000.000000;38.43689;53.25317;53.45154;
914000.000000;38.74207;53.68042;53.63464;
915000.000000;38.78784;53.35999;53.81775;
916000.000000;38.89465;53.74146;54.01611;
917000.000000;38.94043;54.00085;53.97034;
918000.000000;38.62000;54.09241;53.95508;
919000.000000;38.58948;53.89404;53.86353;
920000.000000;38.55896;53.98560;53.51257;
921000.000000;38.83362;54.12292;53.51257;
922000.000000;38.65051;54.12292;53.57361;
923000.000000;38.66577;54.00085;53.57361;
924000.000000;39.01672;54.16870;54.07715;
925000.000000;38.75732;53.97034;54.10767;
926000.000000;39.27612;54.10767;54.27551;
927000.000000;39.06250;53.74146;54.13818;
928000.000000;39.26086;53.98560;54.56543;
929000.000000;39.38293;54.09241;54.59595;
930000.000000;39.33716;53.92456;54.47388;
931000.000000;39.45923;53.92456;54.47388;
932000.000000;39.41345;53.97034;54.70276;
933000.000000;39.48975;54.38232;54.88586;
934000.000000;39.52026;54.35181;54.85535;
935000.000000;39.64233;54.42810;55.03845;
936000.000000;39.48975;54.45862;54.91638;
937000.000000;39.39819;54.32129;54.99268;
938000.000000;39.84070;54.71802;55.20630;
939000.000000;39.55078;53.98560;55.00793;
940000.000000;39.58130;53.78723;54.97742;
941000.000000;39.71863;53.97034;55.19104;
942000.000000;39.24561;53.42102;54.76379;
943000.000000;39.32190;53.19214;54.77905;
944000.000000;39.24561;53.03955;54.55017;
945000.000000;38.90991;52.67334;54.33655;
946000.000000;38.83362;52.71912;54.19922;
947000.000000;38.81836;52.76489;54.24500;
948000.000000;39.00146;52.94800;54.42810;
949000.000000;38.87939;53.00903;54.59595;
950000.000000;38.89465;52.94800;54.53491;
951000.000000;38.97095;53.13110;54.61121;
952000.000000;39.29138;53.29895;54.87061;
953000.000000;39.01672;53.31421;54.68750;
954000.000000;39.06250;53.26843;54.67224;
955000.000000;39.26086;53.68042;55.03845;
956000.000000;39.27612;53.81775;54.90112;
957000.000000;39.64233;53.84827;55.17578;
958000.000000;39.47449;53.42102;55.20630;
959000.000000;39.47449;52.91748;55.11475;
960000.000000;39.44397;52.53601;54.84009;
961000.000000;39.38293;52.52075;54.76379;
962000.000000;39.33716;52.26135;54.47388;
963000.000000;39.33716;52.03247;54.41284;
964000.000000;39.16931;51.66626;54.06189;
965000.000000;39.15405;51.55945;53.75671;
966000.000000;39.21509;51.54419;53.57361;
967000.000000;39.26086;52.03247;53.54309;
968000.000000;39.29138;52.18506;53.14636;
969000.000000;39.10828;52.71912;53.05481;
970000.000000;38.65051;52.56653;52.73438;
971000.000000;39.13879;52.97852;52.87170;
972000.000000;39.07776;52.85645;52.65808;
973000.000000;39.52026;53.20740;52.68860;
974000.000000;39.35242;52.90222;52.29187;
975000.000000;39.38293;52.91748;52.13928;
976000.000000;39.55078;53.10059;52.30713;
977000.000000;39.45923;53.00903;52.47498;
978000.000000;39.26086;53.13110;52.47498;
979000.000000;39.45923;53.28369;52.85645;
980000.000000;39.33716;53.19214;52.61230;
981000.000000;39.41345;53.28369;52.68860;
982000.000000;39.56604;53.45154;53.03955;
983000.000000;39.56604;53.77197;53.37524;
984000.000000;39.50500;53.75671;53.28369;
985000.000000;39.88647;53.86353;53.63464;
986000.000000;39.59656;53.31421;53.49731;
987000.000000;39.96277;53.49731;53.86353;
988000.000000;39.85596;53.48206;53.89404;
989000.000000;39.76440;53.51257;53.71094;
990000.000000;39.68811;53.28369;53.42102;
991000.000000;39.91699;53.60413;53.43628;
992000.000000;39.91699;53.58887;53.45154;
993000.000000;39.85596;53.57361;53.37524;
994000.000000;40.13062;54.12292;53.93982;
995000.000000;40.17639;54.24500;54.01611;
996000.000000;39.97803;54.24500;53.98560;
997000.000000;39.93225;54.18396;53.95508;
998000.000000;39.88647;54.03137;53.86353;
999000.000000;39.76440;53.81775;53.87878;
1000000.000000;39.58130;53.48206;54.01611;
1001000.000000;39.76440;53.37524;54.09241;
1002000.000000;39.58130;53.07007;53.92456;
1003000.000000;39.38293;53.02429;53.64990;
1004000.000000;39.27612;53.37524;53.83301;
1005000.000000;38.84888;53.29895;53.75671;
1006000.000000;38.23853;53.51257;53.69568;
1007000.000000;38.02490;53.48206;53.57361;
1008000.000000;37.78076;53.49731;53.26843;
1009000.000000;37.90283;53.52783;53.20740;
1010000.000000;38.19275;53.92456;53.55835;
1011000.000000;38.02490;53.89404;53.45154;
1012000.000000;38.34534;54.06189;53.77197;
1013000.000000;38.37585;54.03137;53.89404;
1014000.000000;38.37585;53.92456;53.93982;
1015000.000000;38.37585;53.52783;53.71094;
1016000.000000;38.42163;53.16162;53.64990;
1017000.000000;38.66577;53.08533;53.64990;
1018000.000000;38.37585;52.88696;53.66516;
1019000.000000;38.72681;53.17688;53.81775;
1020000.000000;38.71155;53.08533;53.69568;
1021000.000000;38.84888;53.03955;53.46680;
1022000.000000;39.19983;53.25317;53.87878;
1023000.000000;38.72681;53.31421;53.63464;
1024000.000000;39.09302;53.32947;53.77197;
1025000.000000;39.42871;53.71094;54.33655;
1026000.000000;39.30664;53.55835;54.42810;
1027000.000000;39.56604;53.42102;54.55017;
1028000.000000;39.77966;53.16162;54.47388;
1029000.000000;39.64233;52.85645;54.15344;
1030000.000000;39.50500;52.87170;54.45862;
1031000.000000;39.23035;52.53601;54.33655;
1032000.000000;38.94043;52.47498;54.16870;
1033000.000000;38.71155;52.50549;53.84827;
1034000.000000;38.68103;52.94800;53.97034;
1035000.000000;38.78784;53.03955;54.21448;
1036000.000000;38.57422;53.13110;54.13818;
1037000.000000;38.89465;53.29895;53.97034;
1038000.000000;38.84888;53.22266;54.06189;
1039000.000000;38.98621;52.91748;53.89404;
1040000.000000;39.12354;53.20740;53.90930;
1041000.000000;39.12354;53.48206;54.01611;
1042000.000000;39.67285;53.90930;54.30603;
1043000.000000;39.58130;53.48206;54.56543;
1044000.000000;39.73389;53.69568;54.44336;
1045000.000000;39.88647;53.64990;54.45862;
1046000.000000;39.65759;53.68042;54.90112;
1047000.000000;39.55078;53.46680;54.80957;
1048000.000000;39.59656;53.61938;55.19104;
1049000.000000;39.58130;53.08533;55.19104;
1050000.000000;39.48975;53.31421;55.28259;
1051000.000000;39.68811;53.46680;55.32837;
1052000.000000;39.67285;53.39050;55.41992;
1053000.000000;39.53552;53.68042;55.11475;
1054000.000000;39.79492;53.86353;55.29785;
1055000.000000;39.67285;53.54309;55.40466;
1056000.000000;39.96277;53.66516;55.46570;
1057000.000000;39.85596;53.81775;55.72510;
1058000.000000;39.82544;53.61938;55.51147;
1059000.000000;40.26794;53.72620;55.58777;
1060000.000000;40.14587;53.69568;55.74036;
1061000.000000;40.05432;53.83301;55.57251;
1062000.000000;40.03906;54.09241;55.35889;
1063000.000000;39.90173;54.06189;55.67932;
1064000.000000;40.22217;54.48914;55.23682;
1065000.000000;40.05432;54.58069;55.25208;
1066000.000000;40.19165;54.38232;55.40466;
1067000.000000;40.17639;54.38232;55.49622;
1068000.000000;40.25269;54.58069;55.57251;
1069000.000000;40.25269;54.73328;55.38940;
1070000.000000;40.23743;54.82483;55.41992;
1071000.000000;40.51208;54.50439;55.35889;
