File_Record_0047.rec ( 10403 Samples/channels ) Sample Rate :1s
Date :5/13/2026 11:08:35 AM
Time;Voie A1[°C];Voie A2[°C];
5775000.000000;39.99329;40.10010;
5776000.000000;39.81018;39.81018;
5777000.000000;39.77966;40.02380;
5778000.000000;39.61182;40.02380;
5779000.000000;39.74915;40.20691;
5780000.000000;39.65759;40.14587;
5781000.000000;39.61182;40.03906;
5782000.000000;39.53552;39.99329;
5783000.000000;39.61182;40.06958;
5784000.000000;39.73389;40.08484;
5785000.000000;39.73389;40.23743;
5786000.000000;39.35242;39.96277;
5787000.000000;39.74915;40.00854;
5788000.000000;39.65759;39.84070;
5789000.000000;39.73389;40.11536;
5790000.000000;39.52026;40.10010;
5791000.000000;39.73389;40.05432;
5792000.000000;39.91699;40.13062;
5793000.000000;39.62708;40.32898;
5794000.000000;39.74915;40.00854;
5795000.000000;39.56604;40.00854;
5796000.000000;39.81018;40.10010;
5797000.000000;39.65759;39.94751;
5798000.000000;39.70337;39.85596;
5799000.000000;39.39819;40.00854;
5800000.000000;39.42871;40.00854;
5801000.000000;39.71863;39.88647;
5802000.000000;39.79492;40.10010;
5803000.000000;39.65759;39.85596;
5804000.000000;39.61182;39.90173;
5805000.000000;39.84070;40.02380;
5806000.000000;39.82544;40.11536;
5807000.000000;39.64233;39.90173;
5808000.000000;39.90173;39.90173;
5809000.000000;39.48975;39.99329;
5810000.000000;39.44397;39.88647;
5811000.000000;39.58130;39.84070;
5812000.000000;39.47449;39.96277;
5813000.000000;39.47449;40.13062;
5814000.000000;39.56604;39.77966;
5815000.000000;39.52026;40.25269;
5816000.000000;39.97803;40.17639;
5817000.000000;39.42871;39.87122;
5818000.000000;39.42871;40.00854;
5819000.000000;39.47449;39.82544;
5820000.000000;39.35242;39.94751;
5821000.000000;39.59656;40.05432;
5822000.000000;39.84070;40.16113;
5823000.000000;39.67285;39.67285;
5824000.000000;39.59656;39.79492;
5825000.000000;39.53552;39.70337;
5826000.000000;39.64233;39.77966;
5827000.000000;39.76440;39.91699;
5828000.000000;39.74915;40.14587;
5829000.000000;39.64233;40.10010;
5830000.000000;39.44397;39.84070;
5831000.000000;39.91699;40.10010;
5832000.000000;39.35242;39.82544;
5833000.000000;39.76440;40.02380;
5834000.000000;39.32190;39.91699;
5835000.000000;39.56604;39.90173;
5836000.000000;39.55078;39.97803;
5837000.000000;39.58130;40.11536;
5838000.000000;39.74915;39.99329;
5839000.000000;39.70337;40.02380;
5840000.000000;39.48975;40.19165;
5841000.000000;39.44397;39.94751;
5842000.000000;39.76440;40.11536;
5843000.000000;39.55078;39.73389;
5844000.000000;39.61182;39.94751;
5845000.000000;39.61182;39.91699;
5846000.000000;39.47449;39.88647;
5847000.000000;39.65759;39.93225;
5848000.000000;39.50500;39.84070;
5849000.000000;39.74915;39.99329;
5850000.000000;39.50500;39.99329;
5851000.000000;39.56604;40.22217;
5852000.000000;39.68811;39.96277;
5853000.000000;39.65759;40.11536;
5854000.000000;39.35242;40.00854;
5855000.000000;39.44397;39.81018;
5856000.000000;39.59656;40.08484;
5857000.000000;39.55078;39.84070;
5858000.000000;39.56604;40.19165;
5859000.000000;39.76440;40.08484;
5860000.000000;39.55078;39.88647;
5861000.000000;39.27612;40.08484;
5862000.000000;39.59656;40.03906;
5863000.000000;39.70337;39.82544;
5864000.000000;39.59656;40.05432;
5865000.000000;39.52026;39.87122;
5866000.000000;39.53552;40.20691;
5867000.000000;39.50500;39.96277;
5868000.000000;39.76440;40.00854;
5869000.000000;39.61182;39.73389;
5870000.000000;39.53552;39.88647;
5871000.000000;39.64233;40.03906;
5872000.000000;39.50500;39.91699;
5873000.000000;39.47449;39.82544;
5874000.000000;39.74915;39.93225;
5875000.000000;39.36768;39.91699;
5876000.000000;39.30664;40.05432;
5877000.000000;39.56604;39.88647;
5878000.000000;39.56604;39.84070;
5879000.000000;39.67285;39.90173;
5880000.000000;39.39819;39.88647;
5881000.000000;39.44397;39.77966;
5882000.000000;39.56604;39.71863;
5883000.000000;39.39819;39.81018;
5884000.000000;39.24561;39.88647;
5885000.000000;39.44397;39.71863;
5886000.000000;39.47449;39.93225;
5887000.000000;39.61182;39.87122;
5888000.000000;39.19983;39.87122;
5889000.000000;39.67285;40.00854;
5890000.000000;39.47449;40.00854;
5891000.000000;39.67285;39.81018;
5892000.000000;39.56604;39.96277;
5893000.000000;39.45923;40.08484;
5894000.000000;39.55078;40.19165;
5895000.000000;39.48975;39.82544;
5896000.000000;39.58130;39.93225;
5897000.000000;39.27612;39.74915;
5898000.000000;39.32190;40.23743;
5899000.000000;39.19983;39.88647;
5900000.000000;39.53552;40.00854;
5901000.000000;39.61182;39.91699;
5902000.000000;39.64233;39.87122;
5903000.000000;39.74915;40.00854;
5904000.000000;39.71863;39.99329;
5905000.000000;39.71863;39.85596;
5906000.000000;39.58130;39.70337;
5907000.000000;39.53552;39.59656;
5908000.000000;39.65759;39.90173;
5909000.000000;39.55078;40.00854;
5910000.000000;39.23035;39.85596;
5911000.000000;39.41345;40.06958;
5912000.000000;39.27612;39.87122;
5913000.000000;39.44397;39.59656;
5914000.000000;39.33716;39.84070;
5915000.000000;39.56604;39.91699;
5916000.000000;39.30664;39.88647;
5917000.000000;39.56604;39.79492;
5918000.000000;39.35242;40.10010;
5919000.000000;39.64233;39.87122;
5920000.000000;39.23035;39.73389;
5921000.000000;39.38293;39.99329;
5922000.000000;39.52026;39.96277;
5923000.000000;39.30664;39.64233;
5924000.000000;39.30664;39.68811;
5925000.000000;39.30664;39.97803;
5926000.000000;39.42871;40.06958;
5927000.000000;39.29138;39.71863;
5928000.000000;39.53552;39.91699;
5929000.000000;39.53552;40.02380;
5930000.000000;39.59656;39.96277;
5931000.000000;39.42871;39.82544;
5932000.000000;39.19983;39.71863;
5933000.000000;39.44397;40.03906;
5934000.000000;39.29138;39.64233;
5935000.000000;39.56604;39.82544;
5936000.000000;39.45923;40.03906;
5937000.000000;39.29138;39.68811;
5938000.000000;39.42871;39.99329;
5939000.000000;39.55078;39.71863;
5940000.000000;39.27612;39.76440;
5941000.000000;39.27612;39.94751;
5942000.000000;39.50500;39.79492;
5943000.000000;39.45923;39.84070;
5944000.000000;39.03198;39.73389;
5945000.000000;39.29138;40.05432;
5946000.000000;39.23035;39.64233;
5947000.000000;39.45923;39.90173;
5948000.000000;39.29138;39.55078;
5949000.000000;39.50500;39.84070;
5950000.000000;39.07776;39.74915;
5951000.000000;39.10828;39.84070;
5952000.000000;39.52026;39.70337;
5953000.000000;39.44397;39.77966;
5954000.000000;39.21509;39.59656;
5955000.000000;39.13879;39.77966;
5956000.000000;39.26086;40.00854;
5957000.000000;39.30664;39.96277;
5958000.000000;39.23035;39.87122;
5959000.000000;39.35242;39.90173;
5960000.000000;39.00146;39.58130;
5961000.000000;39.32190;39.82544;
5962000.000000;39.41345;39.90173;
5963000.000000;39.13879;39.91699;
5964000.000000;39.16931;39.59656;
5965000.000000;39.16931;39.67285;
5966000.000000;39.42871;39.68811;
5967000.000000;39.13879;39.79492;
5968000.000000;39.18457;39.47449;
5969000.000000;38.98621;39.55078;
5970000.000000;39.13879;39.76440;
5971000.000000;39.44397;39.76440;
5972000.000000;39.19983;39.59656;
5973000.000000;38.95569;39.56604;
5974000.000000;39.23035;39.73389;
5975000.000000;39.21509;39.76440;
5976000.000000;39.12354;39.71863;
5977000.000000;39.12354;39.71863;
5978000.000000;39.09302;39.93225;
5979000.000000;39.10828;39.62708;
5980000.000000;39.23035;39.48975;
5981000.000000;39.00146;39.71863;
5982000.000000;38.95569;39.67285;
5983000.000000;39.21509;39.48975;
5984000.000000;39.01672;39.59656;
5985000.000000;38.97095;39.58130;
5986000.000000;39.12354;39.44397;
5987000.000000;39.06250;39.65759;
5988000.000000;39.33716;39.70337;
5989000.000000;39.12354;39.61182;
5990000.000000;39.12354;39.48975;
5991000.000000;39.09302;39.87122;
5992000.000000;39.41345;39.67285;
5993000.000000;39.04724;39.59656;
5994000.000000;39.15405;39.77966;
5995000.000000;39.48975;39.76440;
5996000.000000;39.10828;39.52026;
5997000.000000;39.15405;39.58130;
5998000.000000;39.06250;39.68811;
5999000.000000;39.12354;39.84070;
6000000.000000;39.18457;39.65759;
6001000.000000;39.44397;39.68811;
6002000.000000;39.15405;39.42871;
6003000.000000;39.13879;39.38293;
6004000.000000;39.38293;39.59656;
6005000.000000;39.21509;39.70337;
6006000.000000;39.27612;39.65759;
6007000.000000;39.36768;39.84070;
6008000.000000;39.26086;39.62708;
6009000.000000;39.00146;39.59656;
6010000.000000;38.92517;39.53552;
6011000.000000;39.18457;39.67285;
6012000.000000;39.15405;39.50500;
6013000.000000;39.03198;39.45923;
6014000.000000;39.12354;39.44397;
6015000.000000;39.33716;39.79492;
6016000.000000;39.27612;39.81018;
6017000.000000;39.04724;39.56604;
6018000.000000;39.30664;39.84070;
6019000.000000;38.97095;39.70337;
6020000.000000;39.12354;39.53552;
6021000.000000;39.13879;39.61182;
6022000.000000;39.09302;39.53552;
6023000.000000;39.09302;39.52026;
6024000.000000;39.19983;39.56604;
6025000.000000;39.35242;39.67285;
6026000.000000;39.27612;39.62708;
6027000.000000;39.13879;39.50500;
6028000.000000;39.16931;39.44397;
6029000.000000;39.07776;39.48975;
6030000.000000;39.09302;39.36768;
6031000.000000;39.04724;39.29138;
6032000.000000;39.16931;39.38293;
6033000.000000;39.41345;39.61182;
6034000.000000;39.33716;39.67285;
6035000.000000;39.03198;39.59656;
6036000.000000;39.09302;39.76440;
6037000.000000;39.04724;39.82544;
6038000.000000;38.98621;39.45923;
6039000.000000;39.39819;39.64233;
6040000.000000;39.19983;39.47449;
6041000.000000;39.07776;39.64233;
6042000.000000;39.13879;39.67285;
6043000.000000;39.03198;39.82544;
6044000.000000;38.87939;39.48975;
6045000.000000;39.21509;39.50500;
6046000.000000;39.10828;39.55078;
6047000.000000;39.24561;39.47449;
6048000.000000;38.87939;39.61182;
6049000.000000;39.09302;39.91699;
6050000.000000;38.94043;39.70337;
6051000.000000;38.97095;39.64233;
6052000.000000;38.95569;39.61182;
6053000.000000;38.84888;39.64233;
6054000.000000;39.15405;39.81018;
6055000.000000;39.16931;39.77966;
6056000.000000;39.15405;39.77966;
6057000.000000;39.19983;39.77966;
6058000.000000;39.12354;39.73389;
6059000.000000;39.03198;39.61182;
6060000.000000;39.03198;39.55078;
6061000.000000;39.26086;39.56604;
6062000.000000;39.19983;39.38293;
6063000.000000;39.23035;39.42871;
6064000.000000;39.24561;39.52026;
6065000.000000;38.84888;39.44397;
6066000.000000;39.19983;39.71863;
6067000.000000;38.90991;39.58130;
6068000.000000;39.32190;39.56604;
6069000.000000;39.23035;39.59656;
6070000.000000;38.97095;39.47449;
6071000.000000;39.23035;39.76440;
6072000.000000;39.04724;39.58130;
6073000.000000;39.16931;39.42871;
6074000.000000;38.97095;39.38293;
6075000.000000;39.16931;39.76440;
6076000.000000;39.04724;39.62708;
6077000.000000;39.39819;39.67285;
6078000.000000;39.13879;39.24561;
6079000.000000;39.09302;39.44397;
6080000.000000;39.06250;39.36768;
6081000.000000;39.15405;39.38293;
6082000.000000;39.29138;39.55078;
6083000.000000;39.33716;39.73389;
6084000.000000;39.38293;39.81018;
6085000.000000;39.44397;39.73389;
6086000.000000;39.33716;39.59656;
6087000.000000;39.19983;39.41345;
6088000.000000;39.24561;39.47449;
6089000.000000;39.06250;39.41345;
6090000.000000;39.26086;39.67285;
6091000.000000;38.95569;39.48975;
6092000.000000;39.09302;39.79492;
6093000.000000;39.15405;39.64233;
6094000.000000;39.47449;39.59656;
6095000.000000;39.09302;39.39819;
6096000.000000;38.84888;39.50500;
6097000.000000;38.98621;39.53552;
6098000.000000;39.30664;39.42871;
6099000.000000;39.21509;39.61182;
6100000.000000;39.06250;39.76440;
6101000.000000;39.21509;39.62708;
6102000.000000;39.32190;39.62708;
6103000.000000;39.06250;39.81018;
6104000.000000;39.33716;39.59656;
6105000.000000;38.86414;39.35242;
6106000.000000;38.89465;39.56604;
6107000.000000;39.18457;39.61182;
6108000.000000;39.16931;39.71863;
6109000.000000;39.15405;39.35242;
6110000.000000;38.80310;39.41345;
6111000.000000;39.30664;39.44397;
6112000.000000;39.13879;39.74915;
6113000.000000;39.24561;39.59656;
6114000.000000;39.29138;39.55078;
6115000.000000;39.16931;39.76440;
6116000.000000;39.10828;39.44397;
6117000.000000;39.00146;39.38293;
6118000.000000;39.33716;39.65759;
6119000.000000;38.97095;39.58130;
6120000.000000;39.06250;39.76440;
6121000.000000;38.84888;39.30664;
6122000.000000;38.98621;39.36768;
6123000.000000;39.29138;39.45923;
6124000.000000;39.19983;39.67285;
6125000.000000;38.98621;39.50500;
6126000.000000;39.01672;39.52026;
6127000.000000;39.27612;39.62708;
6128000.000000;39.04724;39.42871;
6129000.000000;38.95569;39.41345;
6130000.000000;39.15405;39.74915;
6131000.000000;39.01672;39.58130;
6132000.000000;38.95569;39.24561;
6133000.000000;38.81836;39.32190;
6134000.000000;38.87939;39.33716;
6135000.000000;39.18457;39.53552;
6136000.000000;38.94043;39.48975;
6137000.000000;39.07776;39.19983;
6138000.000000;38.98621;39.67285;
6139000.000000;38.98621;39.26086;
6140000.000000;38.83362;39.45923;
6141000.000000;38.98621;39.36768;
6142000.000000;38.98621;39.18457;
6143000.000000;38.97095;39.68811;
6144000.000000;39.12354;39.53552;
6145000.000000;39.00146;39.64233;
6146000.000000;38.81836;39.33716;
6147000.000000;39.13879;39.42871;
6148000.000000;38.92517;39.47449;
6149000.000000;38.81836;39.44397;
6150000.000000;38.94043;39.23035;
6151000.000000;39.10828;39.39819;
6152000.000000;39.23035;39.48975;
6153000.000000;39.18457;39.48975;
6154000.000000;39.19983;39.48975;
6155000.000000;39.12354;39.45923;
6156000.000000;39.16931;39.48975;
6157000.000000;39.18457;39.55078;
6158000.000000;39.23035;39.48975;
6159000.000000;39.13879;39.42871;
6160000.000000;38.84888;39.29138;
6161000.000000;38.97095;39.67285;
6162000.000000;38.87939;39.44397;
6163000.000000;39.24561;39.53552;
6164000.000000;39.00146;39.18457;
6165000.000000;39.19983;39.45923;
6166000.000000;38.77258;39.39819;
6167000.000000;38.90991;39.42871;
6168000.000000;39.21509;39.55078;
6169000.000000;38.95569;39.18457;
6170000.000000;39.18457;39.33716;
6171000.000000;38.75732;39.58130;
6172000.000000;38.97095;39.30664;
6173000.000000;39.35242;39.50500;
6174000.000000;38.95569;39.15405;
6175000.000000;39.07776;39.38293;
6176000.000000;38.94043;39.58130;
6177000.000000;38.86414;39.32190;
6178000.000000;38.87939;39.16931;
6179000.000000;38.77258;39.26086;
6180000.000000;39.13879;39.67285;
6181000.000000;39.04724;39.59656;
6182000.000000;38.92517;39.15405;
6183000.000000;38.80310;39.19983;
6184000.000000;38.83362;39.39819;
6185000.000000;38.98621;39.39819;
6186000.000000;39.01672;39.61182;
6187000.000000;39.04724;39.21509;
6188000.000000;38.95569;39.48975;
6189000.000000;39.16931;39.48975;
6190000.000000;38.83362;39.39819;
6191000.000000;38.92517;39.36768;
6192000.000000;39.19983;39.29138;
6193000.000000;38.98621;39.45923;
6194000.000000;39.03198;39.30664;
6195000.000000;39.07776;39.24561;
6196000.000000;39.12354;39.59656;
6197000.000000;38.86414;39.21509;
6198000.000000;38.90991;39.39819;
6199000.000000;38.74207;39.13879;
6200000.000000;39.09302;39.12354;
6201000.000000;38.77258;39.38293;
6202000.000000;38.58948;39.26086;
6203000.000000;39.03198;39.29138;
6204000.000000;39.15405;39.27612;
6205000.000000;38.80310;39.41345;
6206000.000000;39.09302;39.64233;
6207000.000000;38.98621;39.42871;
6208000.000000;39.18457;39.26086;
6209000.000000;38.98621;39.58130;
6210000.000000;39.21509;39.39819;
6211000.000000;39.24561;39.45923;
6212000.000000;38.87939;39.36768;
6213000.000000;38.86414;39.58130;
6214000.000000;39.04724;39.36768;
6215000.000000;38.97095;39.12354;
6216000.000000;39.13879;39.52026;
6217000.000000;38.90991;39.35242;
6218000.000000;38.81836;39.42871;
6219000.000000;38.75732;39.29138;
6220000.000000;39.00146;39.39819;
6221000.000000;38.95569;39.33716;
6222000.000000;38.97095;39.07776;
6223000.000000;39.15405;39.36768;
6224000.000000;39.00146;39.44397;
6225000.000000;38.84888;39.26086;
6226000.000000;38.97095;39.64233;
6227000.000000;38.71155;39.33716;
6228000.000000;38.72681;39.36768;
6229000.000000;38.95569;39.61182;
6230000.000000;38.87939;39.38293;
6231000.000000;38.94043;39.45923;
6232000.000000;38.97095;39.55078;
6233000.000000;38.94043;39.50500;
6234000.000000;38.89465;39.36768;
6235000.000000;38.89465;39.33716;
6236000.000000;39.04724;39.52026;
6237000.000000;39.09302;39.44397;
6238000.000000;38.83362;39.35242;
6239000.000000;38.89465;39.42871;
6240000.000000;39.06250;39.55078;
6241000.000000;39.04724;39.23035;
6242000.000000;39.03198;39.16931;
6243000.000000;39.01672;39.10828;
6244000.000000;38.89465;39.03198;
6245000.000000;38.86414;39.16931;
6246000.000000;39.19983;39.41345;
6247000.000000;38.84888;39.35242;
6248000.000000;38.78784;39.30664;
6249000.000000;38.95569;39.58130;
6250000.000000;38.95569;39.18457;
6251000.000000;38.84888;39.07776;
6252000.000000;39.15405;39.36768;
6253000.000000;38.81836;39.36768;
6254000.000000;38.83362;39.61182;
6255000.000000;39.07776;39.30664;
6256000.000000;39.09302;39.29138;
6257000.000000;38.83362;39.33716;
6258000.000000;38.63525;39.27612;
6259000.000000;39.00146;39.26086;
6260000.000000;38.89465;39.32190;
6261000.000000;38.66577;39.15405;
6262000.000000;38.94043;39.24561;
6263000.000000;39.15405;39.47449;
6264000.000000;38.89465;39.53552;
6265000.000000;39.13879;39.32190;
6266000.000000;39.00146;39.23035;
6267000.000000;38.74207;39.21509;
6268000.000000;38.90991;39.52026;
6269000.000000;38.78784;39.15405;
6270000.000000;39.18457;39.32190;
6271000.000000;38.87939;39.13879;
6272000.000000;38.87939;39.30664;
6273000.000000;38.92517;39.53552;
6274000.000000;39.06250;39.26086;
6275000.000000;39.07776;39.10828;
6276000.000000;38.81836;39.35242;
6277000.000000;38.94043;39.53552;
6278000.000000;38.62000;39.07776;
6279000.000000;39.12354;39.29138;
6280000.000000;38.78784;39.06250;
6281000.000000;39.06250;39.09302;
6282000.000000;39.12354;39.29138;
6283000.000000;39.07776;39.26086;
6284000.000000;38.83362;39.06250;
6285000.000000;38.95569;39.07776;
6286000.000000;38.87939;39.09302;
6287000.000000;38.86414;39.10828;
6288000.000000;39.00146;39.26086;
6289000.000000;39.01672;39.19983;
6290000.000000;38.78784;39.10828;
6291000.000000;38.80310;39.39819;
6292000.000000;38.98621;39.53552;
6293000.000000;38.84888;39.44397;
6294000.000000;38.62000;39.19983;
6295000.000000;38.66577;39.15405;
6296000.000000;38.74207;39.13879;
6297000.000000;38.71155;39.19983;
6298000.000000;38.60474;39.19983;
6299000.000000;38.69629;39.16931;
6300000.000000;38.95569;39.15405;
6301000.000000;38.66577;39.15405;
6302000.000000;38.58948;39.24561;
6303000.000000;38.65051;39.26086;
6304000.000000;38.81836;39.47449;
6305000.000000;38.95569;39.47449;
6306000.000000;38.72681;39.18457;
6307000.000000;38.89465;39.23035;
6308000.000000;39.15405;39.41345;
6309000.000000;39.15405;39.36768;
6310000.000000;39.06250;39.16931;
6311000.000000;39.01672;39.01672;
6312000.000000;38.86414;39.01672;
6313000.000000;39.07776;39.38293;
6314000.000000;38.86414;39.18457;
6315000.000000;38.65051;39.26086;
6316000.000000;38.83362;39.47449;
6317000.000000;38.86414;39.50500;
6318000.000000;38.77258;39.18457;
6319000.000000;39.12354;39.45923;
6320000.000000;39.00146;39.19983;
6321000.000000;38.94043;39.10828;
6322000.000000;38.97095;39.38293;
6323000.000000;38.66577;39.18457;
6324000.000000;38.65051;39.27612;
6325000.000000;38.95569;39.50500;
